"argument_name","description","default_value","source_file","is_involved","recommended_value","reason"
"has_platform_accessibility_support","Whether the platform provide platform-specific accessibility implementation, i.e. there an accessibility API of some kind on this platform that's implemented in Chrome's browser process, but not necessarily something that looks like subclassing an interface - so that includes Android (the Java AccessibilityNodeProvider API) and Fuchsia (uses fidl messaging, kind of like mojo).","false","//ui/base/ui_features.gni:26","否","保持默认","与需求无关，使用默认值"
"have_full_mixer","Set to true if there is a full mixer implementation; if not, we create a shim mixer service receiver that pushes audio to the CMA backend.","false","//chromecast/chromecast.gni:51","否","保持默认","与需求无关，使用默认值"
"headless_mode_policy_supported","Platforms where headless mode is supported.","true","//headless/headless.gni:16","是","true","Playwright命令行浏览器需要headless模式支持"
"headless_use_embedded_resources","Embed resource.pak file into the binary for easier distribution.","false","//headless/headless.gni:7","是","true","将资源嵌入二进制，便于命令行分发"
"headless_use_policy","Use Policy component to manage preferences.","true","//headless/headless.gni:13","否","默认","不需要企业策略管理"
"headless_use_prefs","Use Prefs component to access Local State and other preferences.","true","//headless/headless.gni:10","是","true","Headless模式需要preferences支持"
"host_byteorder","","""undefined""","//build/config/host_byteorder.gni:9","否","保持默认","与需求无关，使用默认值"
"host_cpu","","""x64""","","否","保持默认","与需求无关，使用默认值"
"host_os","","""linux""","","否","保持默认","与需求无关，使用默认值"
"host_pkg_config","A optional pkg-config wrapper to use for tools built on the host.","""""","//build/config/linux/pkg_config.gni:36","否","保持默认","与需求无关，使用默认值"
"host_toolchain","This should not normally be set as a build argument. It's here so that every toolchain can pass through the ""global"" value via toolchain_args().","""""","//build/config/BUILDCONFIG.gn:151","否","保持默认","与需求无关，使用默认值"
"icu_disable_thin_archive","If true, compile icu into a standalone static library. Currently this is only useful on Chrome OS.","false","//third_party/icu/config.gni:17","否","保持默认","与需求无关，使用默认值"
"icu_fuchsia_override_data_dir","If set to nonempty, this is the label of the directory to be used to pull the ICU data files content. The setting has effect only when building inside the Fuchsia source tree.","""""","//third_party/icu/config.gni:22","否","保持默认","仅支持Linux平台，此参数不适用"
"icu_use_data_file","Tells icu to load an external data file rather than rely on the icudata being linked directly into the binary.","true","//third_party/icu/config.gni:8","否","保持默认","与需求无关，使用默认值"
"icu_use_stub_data","If true, then this creates a stub data file. This should be disabled if a custom data file will be used instead, in order to avoid conflicting symbols.","true","//third_party/icu/config.gni:13","否","保持默认","与需求无关，使用默认值"
"ignore_missing_widevine_signing_cert","If set, and Widevine CDM host verification signing failed due to no signing cert, the failure will be ignored. Otherwise the build process will fail. Set to false by default for official build to catch missing cert error. For developers building with ""is_official_build"" locally without Widevine signing certs, please manually set `ignore_missing_widevine_signing_cert` to true to suppress the error.","true","//third_party/widevine/cdm/widevine.gni:81","否","保持默认","与需求无关，使用默认值"
"include_ash_ambient_animation_resources","Build flag to include resources for the animated screensaver in ash builds. Currently, these resources are included by default for internal ChromeOS builds as both conditions below are prerequisites for downloading Lottie ambient mode resources from CIPD in the DEPS file.","false","//ash/ambient/resources/resources.gni:16","否","保持默认","与需求无关，使用默认值"
"include_transport_security_state_preload_list","Includes the transport security state preload list. This list includes mechanisms (e.g. HSTS, HPKP) to enforce trusted connections to a significant set of hardcoded domains. While this list has a several hundred KB of binary size footprint, this flag should not be disabled unless the embedder is willing to take the responsibility to make sure that all important connections use HTTPS.","true","//net/features.gni:36","否","保持默认","与需求无关，使用默认值"
"include_vr_data","Whether to include VR extras like test APKs in non-VR-specific targets","false","//device/vr/buildflags/buildflags.gni:30","否","保持默认","与需求无关，使用默认值"
"init_stack_vars","Initialize all local variables with a pattern. This flag will fill uninitialized floating-point types (and 32-bit pointers) with 0xFF and the rest with 0xAA. This makes behavior of uninitialized memory bugs consistent, recognizable in the debugger, and crashes on memory accesses through uninitialized pointers. TODO(crbug.com/1131993): Enabling this when 'is_android' is true breaks content_shell_test_apk on both ARM and x86.","true","//build/config/compiler/BUILD.gn:140","否","保持默认","与需求无关，使用默认值"
"internal_gles2_conform_tests","Set to true to compile with the OpenGL ES 2.0 conformance tests.","false","//gpu/gles2_conform_support/BUILD.gn:7","否","保持默认","不需要测试/基准测试功能"
"internal_khronos_glcts_tests","","false","//gpu/khronos_glcts_support/BUILD.gn:8","否","保持默认","不需要测试/基准测试功能"
"invert_fieldtrials","","false","//components/variations/field_trial_config/BUILD.gn:8","否","保持默认","与需求无关，使用默认值"
"ios_deployment_target","Version of iOS that we're targeting.","""14.0""","//build/config/ios/ios_sdk_overrides.gni:10","否","保持默认","仅支持Linux平台，此参数不适用"
"ios_stack_profiler_enabled","Control whether the ios stack sampling profiler is enabled. This flag is only supported on iOS 64-bit architecture, but some project build //base for 32-bit architecture.","true","//base/BUILD.gn:73","否","保持默认","仅支持Linux平台，此参数不适用"
"iot_service_rpath","Extra rpath to use for standalone services.","""""","//chromecast/chromecast.gni:127","否","保持默认","与需求无关，使用默认值"
"is_android_arc","Set to true for builds targeting ARC.","false","//chromecast/chromecast.gni:62","否","保持默认","仅支持Linux平台，此参数不适用"
"is_asan","Compile for Address Sanitizer to find memory bugs.","false","//build/config/sanitizers/sanitizers.gni:14","否","保持默认","与需求无关，使用默认值"
"is_cast_android","Set this to true to build for Android-based Cast devices. Set this to false to use the defaults for the target OS/platform.","false","//build/config/chromecast_build.gni:62","否","保持默认","仅支持Linux平台，此参数不适用"
"is_cast_audio_only","Set this true for an audio-only Chromecast build. TODO(crbug.com/1293538): Replace with a buildflag for speaker-only builds not specific to Cast.","false","//build/config/chromecast_build.gni:26","否","保持默认","与需求无关，使用默认值"
"is_cast_desktop_build","","false","//chromecast/chromecast.gni:20","否","保持默认","与需求无关，使用默认值"
"is_castos","Set this to true to build for Nest hardware running Linux (aka ""CastOS""). Set this to false to use the defaults for the target OS/platform. Prevent it from being true for the building of host tools when the target is Fuchsia. is_a_target_toolchain could be checked instead, but this would be a change in behavior. TODO(crbug.com/1340117): Migrate to NOT setting is_castos to true in the host toolchain even after the following TODO is addressed. TODO(crbug.com/1314528): Change default to false.","false","//build/config/chromecast_build.gni:58","否","保持默认","与需求无关，使用默认值"
"is_cfi","Compile with Control Flow Integrity to protect virtual calls and casts. See http://clang.llvm.org/docs/ControlFlowIntegrity.html TODO(pcc): Remove this flag if/when CFI is enabled in all official builds.","false","//build/config/sanitizers/sanitizers.gni:53","否","保持默认","与需求无关，使用默认值"
